JobId, startTime, endTime, duration, queueName
0,100.0,176.0,76.0,bursty0
100004,0.0,450.0,450.0,batch4
100005,0.0,640.0,640.0,batch5
100001,0.0,672.0,672.0,batch1
100007,0.0,850.0,850.0,batch7
100006,0.0,960.0,960.0,batch6
1,900.0,968.0,68.0,bursty0
100002,0.0,1012.0,1012.0,batch2
100012,0.0,1226.0,1226.0,batch4
100013,210.0,1432.0,1222.0,batch5
100020,290.0,1451.0,1161.0,batch4
100010,384.0,1608.0,1224.0,batch2
2,1700.0,1763.0,63.0,bursty0
100000,0.0,1782.0,1782.0,batch0
100003,0.0,1810.0,1810.0,batch3
100009,0.0,1850.0,1850.0,batch1
100017,1782.0,1858.0,76.0,batch1
100025,1786.0,1912.0,126.0,batch1
100018,1145.0,2052.0,907.0,batch2
100008,0.0,2060.0,2060.0,batch0
100014,0.0,2157.0,2157.0,batch6
100026,1618.0,2320.0,702.0,batch2
100015,0.0,2394.0,2394.0,batch7
100016,1505.0,2430.0,925.0,batch0
100011,1256.0,2580.0,1324.0,batch3
3,2500.0,2587.0,87.0,bursty0
100028,292.0,2596.0,2304.0,batch4
100021,216.0,2770.0,2554.0,batch5
100036,2399.0,2792.0,393.0,batch4
100034,1619.0,2817.0,1198.0,batch2
100019,1258.0,2868.0,1610.0,batch3
100023,1852.0,2886.0,1034.0,batch7
100022,1500.0,2932.0,1432.0,batch6
100029,2070.0,2964.0,894.0,batch5
100030,2238.0,3072.0,834.0,batch6
100042,2455.0,3172.0,717.0,batch2
100033,1787.0,3210.0,1423.0,batch1
4,3300.0,3372.0,72.0,bursty0
100044,2413.0,3432.0,1019.0,batch4
100024,2316.0,3440.0,1124.0,batch0
100027,2463.0,3483.0,1020.0,batch3
100031,1857.0,3496.0,1639.0,batch7
100050,2457.0,3673.0,1216.0,batch2
100037,2086.0,3694.0,1608.0,batch5
100039,2935.0,3840.0,905.0,batch7
100060,2952.0,3985.0,1033.0,batch4
5,4100.0,4176.0,76.0,bursty0
100058,2458.0,4255.0,1797.0,batch2
100052,2944.0,4257.0,1313.0,batch4
100041,3088.0,4268.0,1180.0,batch1
100038,2418.0,4335.0,1917.0,batch6
100055,3701.0,4400.0,699.0,batch7
100032,2318.0,4527.0,2209.0,batch0
100047,2936.0,4610.0,1674.0,batch7
100045,3220.0,4611.0,1391.0,batch5
100040,3816.0,4730.0,914.0,batch0
100035,2465.0,4910.0,2445.0,batch3
100068,2954.0,4952.0,1998.0,batch4
100076,3961.0,4954.0,993.0,batch4
6,4900.0,4957.0,57.0,bursty0
100066,3529.0,5056.0,1527.0,batch2
100053,3416.0,5166.0,1750.0,batch5
100084,3963.0,5340.0,1377.0,batch4
100074,3534.0,5427.0,1893.0,batch2
100049,4175.0,5544.0,1369.0,batch1
100046,4276.0,5613.0,1337.0,batch6
7,5700.0,5788.0,88.0,bursty0
100063,3702.0,5898.0,2196.0,batch7
100071,5205.0,6030.0,825.0,batch7
100057,4176.0,6061.0,1885.0,batch1
100048,3827.0,6138.0,2311.0,batch0
100043,4875.0,6246.0,1371.0,batch3
100092,4667.0,6457.0,1790.0,batch4
100069,3419.0,6487.0,3068.0,batch5
100061,3418.0,6580.0,3162.0,batch5
8,6500.0,6592.0,92.0,bursty0
100051,4907.0,6844.0,1937.0,batch3
100108,5956.0,6920.0,964.0,batch4
100082,4052.0,6991.0,2939.0,batch2
100079,5556.0,6997.0,1441.0,batch7
100100,5944.0,7029.0,1085.0,batch4
100054,5420.0,7187.0,1767.0,batch6
100065,4176.0,7212.0,3036.0,batch1
9,7300.0,7359.0,59.0,bursty0
100059,6142.0,7362.0,1220.0,batch3
100077,5896.0,7394.0,1498.0,batch5
100116,5960.0,7425.0,1465.0,batch4
100073,4176.0,7975.0,3799.0,batch1
100087,6382.0,8086.0,1704.0,batch7
100081,7210.0,8170.0,960.0,batch1
10,8100.0,8175.0,75.0,bursty0
100089,7212.0,8369.0,1157.0,batch1
100085,6809.0,8424.0,1615.0,batch5
100056,5930.0,8564.0,2634.0,batch0
100062,7157.0,8574.0,1417.0,batch6
100067,6147.0,8780.0,2633.0,batch3
100090,6961.0,8790.0,1829.0,batch2
100124,6749.0,8861.0,2112.0,batch4
100140,7860.0,8974.0,1114.0,batch4
11,8900.0,8978.0,78.0,bursty0
100132,7710.0,8982.0,1272.0,batch4
100105,8310.0,9102.0,792.0,batch1
100095,6386.0,9152.0,2766.0,batch7
100098,8226.0,9281.0,1055.0,batch2
100070,8453.0,9307.0,854.0,batch6
100097,7213.0,9329.0,2116.0,batch1
100075,8747.0,9389.0,642.0,batch3
100064,5931.0,9409.0,3478.0,batch0
100106,8227.0,9641.0,1414.0,batch2
100093,8207.0,9645.0,1438.0,batch5
12,9700.0,9796.0,96.0,bursty0
100072,8556.0,9812.0,1256.0,batch0
100148,8603.0,9997.0,1394.0,batch4
100083,8748.0,10130.0,1382.0,batch3
100113,8313.0,10146.0,1833.0,batch1
100078,9194.0,10363.0,1169.0,batch6
100101,8210.0,10382.0,2172.0,batch5
100121,9867.0,10398.0,531.0,batch1
100080,8557.0,10417.0,1860.0,batch0
100103,6388.0,10425.0,4037.0,batch7
13,10501.0,10635.0,134.0,bursty0
100094,9453.0,10728.0,1275.0,batch6
100086,9445.0,11039.0,1594.0,batch6
100102,9455.0,11115.0,1660.0,batch6
100088,9536.0,11125.0,1589.0,batch0
100114,9145.0,11141.0,1996.0,batch2
100111,9534.0,11375.0,1841.0,batch7
100119,9539.0,11375.0,1836.0,batch7
14,11300.0,11385.0,85.0,bursty0
100122,10264.0,11514.0,1250.0,batch2
100109,9827.0,11541.0,1714.0,batch5
100110,9457.0,11642.0,2185.0,batch6
100127,9541.0,11779.0,2238.0,batch7
100156,8607.0,11848.0,3241.0,batch4
100091,9251.0,11988.0,2737.0,batch3
100164,9392.0,12094.0,2702.0,batch4
100135,11181.0,12168.0,987.0,batch7
15,12100.0,12168.0,68.0,bursty0
100117,9840.0,12213.0,2373.0,batch5
100129,9869.0,12271.0,2402.0,batch1
100172,11664.0,12298.0,634.0,batch4
100180,11666.0,12348.0,682.0,batch4
100096,9536.0,12411.0,2875.0,batch0
100137,11673.0,12571.0,898.0,batch1
100145,11679.0,12704.0,1025.0,batch1
100104,9538.0,12754.0,3216.0,batch0
100099,9621.0,12785.0,3164.0,batch3
